https://dfkanalytics.vercel.app/hero

Cost,Realm,Id,Rarity,Class,Subclass,Background,Lvl,XP To Level,Gen,Sum,SB1,SB2,Train Stat,Profession,PJ,Element,Class Score,CScore/Level,Growth Score,Active1,Active2,Passive1,Passive2,Name
74,SD,258022,0,Pirate,Monk,desert,1,1740,3,8,LCK,WIS,13,mining,,light,1.10,1.10,0.541,Basic6,Advanced1,Basic2,Basic7,Gwener Fernstriker
74,SD,241004,0,Berserker,Pirate,swamp,1,2000,2,9,STR,END,17,gardening,,fire,1.60,1.60,0.605,Basic3,Basic3,Basic8,Basic1,Olmáth Fullswallow
74,SD,193823,2,Priest,Priest,arctic,1,0,4,0,DEX,DEX,14,mining,,wind,3.30,3.30,0.978,Basic7,Basic7,Basic2,Basic3,Mallorie Whisperbane
74,SD,245799,0,Pirate,Thief,plains,1,2000,2,5,STR,INT,12,mining,,earth,1.40,1.40,0.548,Basic1,Basic5,Basic3,Basic6,Paithal Farrowripper
75,SD,197240,1,Warrior,Berserker,plains,1,2000,2,6,INT,INT,12,gardening,,ice,1.80,1.80,0.801,Basic1,Basic5,Basic4,Basic2,Ogakron Deathdancer
75,SD,195603,1,Wizard,Shapeshifter,swamp,3,0,2,5,AGI,INT,19,gardening,,lightning,4.64,1.55,0.764,Basic2,Basic2,Basic5,Basic1,Phaeriope Willowcrag
75,SD,47428,0,Warrior,Monk,island,1,0,4,1,STR,DEX,14,fishing,,dark,1.50,1.50,0.605,Basic7,Basic7,Basic8,Basic2,Qrojahr Croguma
75,SD,260008,1,Warrior,Warrior,mountains,1,1687,4,3,AGI,INT,12,fishing,,light,1.95,1.95,0.809,Basic4,Basic4,Basic6,Basic5,Yssen Hailtree
75,SD,56229,0,Priest,Thief,mountains,2,2622,2,3,END,WIS,18,gardening,,earth,4.06,2.03,0.509,Basic2,Basic3,Basic3,Basic5,Zaldadoc Terragrove
75,SD,3131,0,Monk,Pirate,city,1,1040,1,5,END,WIS,11,gardening,,lightning,1.10,1.10,0.567,Basic3,Basic3,Basic2,Basic2,Holakrana Grayhelm
75,SD,261707,0,DarkKnight,Warrior,city,1,2000,5,2,END,LCK,14,fishing,,dark,1.20,1.20,0.712,Basic1,Basic6,Basic7,Basic7,Laloreia Proudcleaver
75,SD,249900,0,Priest,Berserker,city,1,2000,2,8,END,AGI,13,gardening,,earth,1.20,1.20,0.470,Basic6,Basic2,Basic6,Basic7,Braddadoc Skullslayer
75,SD,256890,0,Pirate,Berserker,forest,1,2000,2,7,WIS,END,10,mining,,light,0.40,0.40,0.602,Basic5,Basic4,Basic4,Advanced2,Bugsa Mirthtail
75,SD,257457,1,Wizard,Wizard,desert,1,2000,3,3,DEX,AGI,13,fishing,,lightning,1.90,1.90,0.794,Advanced3,Basic7,Basic7,Basic2,Nuthab Gloomspirit
75,SD,246400,0,Knight,Priest,desert,1,1113,1,5,INT,STR,15,fishing,,light,1.80,1.80,0.507,Basic3,Basic3,Basic4,Basic6,Asterope Farrowdust
75,SD,265772,1,Thief,Berserker,desert,1,2000,2,4,END,END,13,mining,,earth,1.90,1.90,0.760,Basic5,Basic7,Basic4,Basic1,Pahraris Hazepike
75,SD,247044,2,Warrior,Thief,mountains,2,1332,2,6,AGI,STR,16,fishing,,ice,5.33,2.67,0.964,Basic6,Basic2,Basic4,Basic2,Brenna Truthstride
75,SD,185537,0,Wizard,Monk,city,3,2758,2,7,DEX,INT,19,gardening,,ice,6.74,2.25,0.522,Basic1,Basic1,Basic8,Basic1,Mothstyr Swifteyes
75,SD,261633,0,Paladin,Monk,desert,1,1132,3,1,STR,DEX,17,fishing,,dark,4.80,4.80,0.778,Basic7,Basic6,Basic1,Basic8,Verena Raindrinker
75,SD,25204,2,Warrior,Priest,forest,2,2769,2,3,END,END,17,gardening,,dark,4.93,2.46,0.887,Basic6,Basic6,Basic8,Basic6,Honald Hailmask
75,SD,265149,0,Priest,Berserker,desert,1,1707,2,7,VIT,AGI,13,foraging,,ice,1.00,1.00,0.470,Basic3,Basic3,Advanced2,Basic5,Trevon Riverhorn
75,SD,245372,1,Ninja,Seer,city,1,602,2,1,STR,END,12,mining,,dark,2.00,2.00,0.905,Basic1,Basic8,Basic3,Basic6,Olivae Boulderbringer
75,SD,46007,0,Knight,Thief,desert,3,3427,1,2,AGI,WIS,14,gardening,,light,5.81,1.94,0.535,Basic6,Basic6,Basic2,Basic8,Ivugeor Leviacada
75,SD,135514,0,Monk,Archer,desert,6,7713,2,9,LCK,END,17,gardening,,wind,6.13,1.02,0.554,Basic7,Basic8,Basic5,Basic3,Orileth Bouldermarch
75,SD,206938,0,Wizard,Warrior,forest,3,3722,2,4,DEX,AGI,16,gardening,,light,4.24,1.41,0.460,Basic1,Basic3,Basic6,Advanced3,Piras Rosedream
75,SD,26670,0,Priest,Wizard,forest,1,1530,3,3,LCK,WIS,16,fishing,,fire,0.80,0.80,0.603,Basic7,Basic5,Basic6,Basic4,Imhéll Blazeglide
75,SD,256006,0,Wizard,Pirate,island,1,2000,2,5,STR,END,12,mining,,ice,0.60,0.60,0.464,Basic2,Basic7,Basic2,Basic2,Abras Woodsnow
75,SD,252973,0,Ninja,Warrior,plains,2,2028,4,0,DEX,INT,15,foraging,,light,4.49,2.25,0.691,Basic2,Advanced3,Advanced1,Basic5,Nestohr Willowstalker
75,SD,264749,0,Pirate,Pirate,arctic,1,2000,2,9,DEX,END,12,mining,,lightning,1.40,1.40,0.602,Basic8,Basic1,Basic4,Basic4,Delling Crimtalak
75,SD,265712,0,Knight,Priest,island,1,1817,2,9,END,VIT,13,foraging,,water,1.50,1.50,0.510,Basic5,Basic3,Basic7,Basic6,Phounebiel Venra
75,SD,187639,0,Pirate,Pirate,desert,3,3380,1,5,STR,AGI,16,gardening,,dark,3.35,1.12,0.599,Basic7,Basic2,Basic6,Basic7,Dierdre Toxlon
75,SD,201738,0,Knight,Monk,city,1,2000,2,2,AGI,VIT,13,mining,,lightning,0.90,0.90,0.586,Basic2,Advanced1,Basic5,Basic2,Elfrida Summermask
75,SD,261662,0,Ninja,Pirate,mountains,1,2000,3,1,WIS,LCK,13,mining,,water,0.80,0.80,0.707,Advanced3,Basic3,Basic8,Basic2,Iskarl Saurore
75,SD,258186,1,Archer,Wizard,arctic,1,223,3,6,INT,LCK,15,fishing,,light,3.85,3.85,0.715,Basic2,Basic4,Basic3,Basic1,Elfi Dondarrion
75,SD,35862,0,Warrior,Archer,city,1,0,2,3,VIT,DEX,12,fishing,,light,1.30,1.30,0.608,Basic7,Basic4,Basic3,Basic1,Magrand Fallencloud
75,SD,90591,1,Archer,Warrior,city,2,1470,2,6,WIS,WIS,14,gardening,,water,2.81,1.41,0.767,Basic3,Basic4,Basic7,Basic5,Khadnah Titanstrike
75,SD,256646,0,Pirate,Archer,city,1,2000,3,7,STR,AGI,12,gardening,,light,1.40,1.40,0.574,Basic1,Basic1,Basic3,Basic1,Stanwick Elmhoof
75,SD,265722,1,Warrior,Wizard,mountains,1,2000,3,6,END,AGI,11,foraging,,earth,2.00,2.00,0.674,Basic2,Basic4,Basic8,Basic4,Ardgar Grovefighter
75,SD,153173,0,Warrior,Archer,mountains,4,0,2,7,END,WIS,16,gardening,,lightning,6.65,1.66,0.579,Basic7,Basic1,Basic3,Basic3,Hadhath Forestcutter
75,SD,217978,0,Paladin,Berserker,city,1,350,2,2,END,END,16,foraging,,lightning,4.80,4.80,0.820,Basic5,Basic8,Basic6,Basic2,Perry Griemon
75,SD,233427,1,Thief,Seer,city,2,866,2,6,STR,STR,13,foraging,,light,3.40,1.70,0.701,Basic6,Basic1,Basic6,Basic8,Nikerine Phandius
75,SD,262565,1,Pirate,Priest,desert,1,713,2,5,AGI,LCK,15,foraging,,earth,4.30,4.30,0.716,Basic1,Advanced4,Basic4,Basic3,Odobin Horseblood
75,SD,258465,1,Pirate,Berserker,forest,1,1886,2,6,LCK,END,13,foraging,,lightning,1.85,1.85,0.802,Basic4,Basic4,Basic2,Advanced2,Drennyris Inferlaria
75,SD,207352,0,Wizard,Knight,desert,3,1728,3,7,STR,STR,14,fishing,,fire,3.64,1.21,0.469,Basic6,Basic1,Basic7,Basic8,Elata Monrus
75,SD,163940,0,DarkKnight,Monk,mountains,4,4394,3,1,STR,AGI,23,foraging,,light,12.63,3.16,0.677,Basic2,Basic7,Basic5,Basic7,Torra Raintrampler
75,SD,256747,0,Knight,Paladin,city,1,1332,2,6,AGI,AGI,12,fishing,,lightning,0.90,0.90,0.652,Basic2,Basic1,Basic2,Basic5,Heimoric Serpentstriker
75,SD,81801,0,Priest,Summoner,arctic,2,1565,3,5,STR,LCK,14,foraging,,water,1.06,0.53,0.638,Basic6,Basic3,Basic3,Basic3,Adain Ridgecleanser
75,SD,263295,0,Warrior,Thief,island,1,1732,2,7,LCK,STR,14,foraging,,water,0.40,0.40,0.579,Basic4,Basic8,Basic4,Basic6,Karhan Pyre
75,SD,258911,1,Pirate,Monk,arctic,1,702,1,5,LCK,WIS,13,foraging,,wind,3.30,3.30,0.741,Basic1,Basic7,Basic8,Basic2,Holdwine Stillbrace
75,SD,264997,1,Knight,Monk,forest,1,1591,3,8,END,VIT,14,fishing,,fire,2.90,2.90,0.786,Basic5,Basic4,Basic1,Basic4,Chasan Truthfist
75,SD,86657,0,Priest,Warrior,island,4,1980,3,0,VIT,LCK,19,gardening,,wind,6.18,1.54,0.471,Basic5,Basic2,Basic3,Basic1,Haldine Anarran
75,SD,265646,1,Pirate,Priest,mountains,1,2000,3,5,STR,VIT,12,mining,,lightning,2.35,2.35,0.679,Basic5,Basic8,Basic5,Basic5,Grally Titathrax
75,SD,178579,1,Archer,Wizard,plains,1,958,3,0,WIS,INT,12,mining,,ice,3.45,3.45,0.723,Advanced2,Basic2,Advanced1,Advanced4,Clifton Orbsword
75,SD,228647,0,Priest,Priest,city,1,2000,3,1,LCK,VIT,13,mining,,fire,1.10,1.10,0.590,Basic5,Basic8,Elite2,Basic1,Sorroyor Masterfollower
75,SD,195135,0,Thief,Thief,arctic,3,3856,3,0,VIT,STR,18,mining,,light,5.44,1.81,0.624,Basic2,Basic2,Basic1,Basic7,Ruta Stillbrace
75,SD,258130,1,DarkKnight,Paladin,desert,2,2912,2,0,END,LCK,15,fishing,,wind,3.35,1.68,1.047,Basic2,Basic7,Basic7,Basic3,Tamalin Fallwander
75,SD,263406,0,Ninja,Warrior,arctic,1,2000,3,2,AGI,VIT,15,mining,,fire,1.70,1.70,0.691,Basic8,Basic4,Basic7,Basic2,Mace Thornwander
75,SD,73666,0,Warrior,Thief,swamp,3,2783,3,6,STR,STR,19,foraging,,lightning,3.17,1.06,0.579,Basic2,Basic3,Basic1,Basic4,Appyne Farrowroar
75,SD,262277,0,Warrior,Priest,arctic,1,2000,2,5,AGI,AGI,13,fishing,,dark,1.00,1.00,0.492,Basic2,Basic8,Advanced2,Basic4,Enguled Lightpunch
75,SD,259476,1,Summoner,Berserker,plains,1,607,2,1,VIT,END,14,mining,,light,1.90,1.90,0.871,Basic2,Basic2,Basic5,Basic2,Gloicenedl Swiftwing
75,SD,216570,0,Pirate,Monk,plains,2,1273,3,3,STR,DEX,13,foraging,,fire,1.27,0.64,0.571,Basic3,Basic2,Advanced4,Advanced1,Missye Stentul
75,SD,80367,0,Knight,Priest,arctic,1,0,2,6,STR,END,13,gardening,,ice,1.40,1.40,0.510,Basic5,Basic4,Basic6,Basic6,Ivephior Abysras
75,SD,246460,0,Knight,Monk,island,1,2000,3,6,WIS,INT,10,mining,,ice,0.50,0.50,0.553,Basic3,Basic1,Basic6,Basic2,Laurelia Youngstrength
75,SD,254771,0,DarkKnight,Priest,forest,1,2000,4,0,WIS,DEX,14,mining,,wind,0.70,0.70,0.668,Basic8,Basic4,Basic8,Basic6,Ran Slenpod
75,SD,263740,0,Priest,Priest,mountains,1,2000,3,6,STR,END,13,mining,,lightning,0.60,0.60,0.596,Basic3,Basic7,Basic6,Basic3,Brenelar Oatsoar
75,SD,242421,0,Warrior,Thief,desert,1,1147,1,5,DEX,AGI,13,fishing,,water,2.90,2.90,0.564,Basic1,Basic8,Basic8,Basic1,Widbert Snakepeak
75,SD,241438,0,Priest,Monk,island,1,2000,2,5,STR,END,13,mining,,earth,0.60,0.60,0.517,Basic8,Basic5,Basic2,Basic1,Valdhor Prirax
75,SD,241457,1,Thief,Monk,swamp,1,2000,2,0,STR,STR,13,mining,,earth,1.80,1.80,0.748,Basic6,Basic8,Basic5,Basic6,Megamene Anardus
75,SD,227687,0,Paladin,Thief,swamp,4,4804,4,0,WIS,END,19,foraging,,ice,5.63,1.41,0.691,Basic2,Basic2,Basic1,Basic7,Amathesilea Whitespark
75,SD,261910,0,Warrior,DarkKnight,desert,1,1952,3,6,WIS,WIS,11,mining,,wind,0.40,0.40,0.631,Basic3,Basic7,Basic3,Basic7,Igrirune Grassroamer
75,SD,265641,1,Summoner,Priest,forest,1,1755,3,0,END,VIT,14,fishing,,earth,2.35,2.35,0.993,Basic5,Basic8,Basic2,Basic1,Fréamod Casksong
75,SD,171766,2,Thief,Priest,arctic,2,0,3,1,STR,VIT,13,mining,,light,5.29,2.65,0.891,Basic3,Basic8,Basic7,Basic6,Fridond Runeless
75,SD,258938,1,Warrior,Berserker,arctic,1,2000,2,5,END,INT,11,foraging,,dark,2.00,2.00,0.801,Basic7,Basic1,Basic2,Basic3,Shep J'mhhuk
75,SD,247229,0,Priest,Archer,island,1,1720,1,3,STR,STR,13,mining,,dark,1.20,1.20,0.482,Basic2,Basic2,Basic3,Basic7,Wildih Brookbraids
75,SD,232705,0,Ninja,Thief,island,1,1479,2,0,STR,END,12,mining,,fire,1.00,1.00,0.704,Basic7,Basic2,Advanced2,Basic4,Aenys Plainforge
75,SD,238140,0,Archer,Knight,swamp,1,2000,2,3,LCK,DEX,15,fishing,,lightning,0.80,0.80,0.587,Basic7,Basic8,Basic3,Basic1,Galforn Auradon
75,SD,242040,1,Knight,Archer,mountains,1,1174,2,3,STR,INT,13,foraging,,earth,1.95,1.95,0.751,Basic1,Basic2,Basic8,Basic1,Kristiel Serpentsprinter
75,SD,255022,0,Ninja,Pirate,desert,2,2325,4,0,WIS,LCK,14,foraging,,ice,3.29,1.65,0.743,Basic5,Basic4,Basic3,Basic7,Dralmolt Rockpike
75,SD,236711,0,Knight,Archer,island,1,2000,2,5,WIS,INT,10,mining,,earth,0.50,0.50,0.551,Basic6,Basic8,Basic6,Basic2,Hester Willowsmile
75,SD,81844,0,Knight,Monk,mountains,4,1885,2,4,LCK,STR,16,gardening,,ice,4.07,1.02,0.583,Basic5,Basic2,Basic2,Basic3,Assana Wyvernflow
75,SD,263222,1,Archer,Knight,mountains,1,2000,2,5,STR,DEX,16,gardening,,earth,2.45,2.45,0.787,Basic7,Basic7,Basic2,Basic2,Drennymion Willowgloom
75,SD,154713,0,Warrior,Monk,mountains,4,2392,3,0,INT,STR,19,gardening,,ice,7.85,1.96,0.607,Basic6,Basic6,Basic6,Elite1,Borgric Springrest
75.01,SD,78265,0,Thief,Pirate,plains,6,2523,4,0,WIS,STR,16,gardening,,lightning,7.02,1.17,0.569,Basic6,Basic6,Basic7,Basic7,Sarnand Willowsmile
76,SD,243783,2,Monk,Knight,city,1,780,2,5,LCK,DEX,11,gardening,,earth,2.55,2.55,0.977,Basic8,Basic3,Basic2,Basic5,Cliff Ridgecleanser
76,SD,245550,0,Ninja,Knight,swamp,1,1400,2,0,AGI,LCK,15,mining,,earth,1.70,1.70,0.678,Basic5,Basic3,Basic5,Basic6,Chrysede Fourblood
76,SD,253361,0,Priest,Warrior,arctic,1,1064,2,5,VIT,INT,13,foraging,,dark,1.60,1.60,0.489,Basic4,Basic7,Basic4,Basic4,Loue Horsemantle
76.1,SD,244661,0,Berserker,Berserker,forest,1,230,3,1,STR,VIT,17,mining,,lightning,1.60,1.60,0.620,Basic7,Basic3,Advanced3,Basic3,Clementia Spiritwind
76.9,SD,252655,2,Priest,Monk,forest,1,2000,5,0,LCK,AGI,14,gardening,,lightning,3.40,3.40,0.905,Basic2,Basic5,Basic6,Basic2,Essyris Ryger
77,SD,245043,1,Pirate,Warrior,forest,1,1940,5,1,INT,END,11,gardening,,lightning,1.55,1.55,0.804,Basic6,Elite2,Basic1,Basic2,Guerowen Thorsos
77,SD,250229,0,Seer,Priest,plains,1,416,1,6,END,VIT,13,fishing,,fire,2.00,2.00,0.585,Basic2,Advanced4,Basic8,Basic2,Cullen Starshield
77,SD,264241,0,Thief,Pirate,arctic,1,2000,3,8,STR,STR,13,mining,,light,1.10,1.10,0.569,Basic4,Basic6,Basic3,Basic5,Dianiera Singlemaw
77,SD,256810,0,Pirate,Pirate,plains,1,2000,2,7,STR,AGI,12,mining,,wind,1.40,1.40,0.599,Basic1,Basic1,Basic1,Basic2,Iras Fardane
77,SD,264336,2,Pirate,Knight,mountains,1,2000,2,7,INT,INT,12,gardening,,lightning,2.30,2.30,0.973,Basic1,Basic1,Basic4,Basic8,Ararel Fernstriker
77,SD,256725,0,Ninja,Thief,swamp,1,1880,6,2,WIS,STR,12,foraging,,light,0.80,0.80,0.711,Advanced1,Basic7,Basic4,Basic6,Barkley Aerigami
77,SD,264838,0,Archer,Thief,forest,1,2000,3,8,END,AGI,16,mining,,fire,4.40,4.40,0.609,Basic7,Basic8,Basic7,Basic6,Nelly Shaguma
77,SD,227794,0,Wizard,Warrior,plains,2,3000,3,0,AGI,AGI,14,gardening,,water,0.52,0.26,0.460,Elite2,Basic2,Basic6,Basic2,Trillis Hazehair
77,SD,260416,0,Seer,Warrior,forest,1,2000,2,9,LCK,INT,13,mining,,lightning,0.70,0.70,0.488,Basic5,Basic8,Basic1,Basic6,Glumtaric Hilltrapper
77,SD,228041,1,DarkKnight,Archer,forest,2,0,3,0,END,INT,16,fishing,,light,4.50,2.25,0.969,Basic2,Basic7,Basic2,Basic6,Stassin Willowbluff
77.77,SD,11566,0,Wizard,Wizard,city,4,0,2,5,VIT,AGI,17,mining,,fire,5.36,1.34,0.594,Basic4,Basic2,Basic8,Basic2,Drand Stallus
77.9,SD,257723,2,Thief,Wizard,swamp,1,1452,7,3,LCK,LCK,16,foraging,,light,3.15,3.15,0.895,Basic6,Basic1,Basic8,Basic6,Sannilt Marbleaxe
78,SD,263356,0,Seer,Thief,desert,1,1895,2,9,VIT,DEX,13,mining,,ice,1.00,1.00,0.486,Basic3,Basic8,Basic2,Basic2,Foranar Rainforcer
78,SD,243131,0,Knight,Thief,island,1,2000,1,1,STR,DEX,14,mining,,earth,2.85,2.85,0.553,Basic8,Basic8,Basic3,Basic5,Mumphael Sternmore
78,SD,180723,0,Archer,Priest,city,4,4606,2,4,DEX,WIS,20,mining,,fire,7.64,1.91,0.479,Basic5,Advanced1,Basic2,Advanced4,Holaxina Razsaurus
78,SD,263223,2,Wizard,Knight,forest,1,1158,3,5,VIT,END,13,fishing,,fire,2.80,2.80,0.881,Basic6,Basic6,Basic4,Basic6,Vulvar Sacredblood
78,SD,239875,0,Ninja,Thief,arctic,3,2063,4,0,LCK,WIS,16,gardening,,lightning,5.62,1.87,0.704,Advanced4,Basic6,Basic7,Advanced3,Puqihr Barleyshadow
78,SD,264417,0,Priest,Knight,mountains,1,2000,2,9,INT,VIT,13,gardening,,fire,1.40,1.40,0.495,Basic7,Basic4,Basic6,Basic1,Eiljyre Hydradane
78,SD,257279,0,Priest,Monk,plains,1,2000,2,8,VIT,INT,13,mining,,lightning,1.30,1.30,0.523,Basic5,Basic5,Basic7,Basic1,Gilgus Aspenguard
78,SD,159623,0,Monk,Monk,mountains,1,978,2,5,LCK,WIS,11,gardening,,earth,0.60,0.60,0.566,Basic3,Basic8,Basic7,Basic3,Igemonar Deepeye
78,SD,69379,0,Wizard,Thief,plains,1,2,3,0,LCK,WIS,15,fishing,,fire,0.80,0.80,0.504,Basic4,Basic3,Basic5,Basic6,Umorn Twowhirl
78,SD,236866,0,Archer,Knight,island,2,1056,4,5,LCK,INT,13,foraging,,light,4.12,2.06,0.603,Basic7,Basic2,Basic3,Basic5,Istrum Obsidiguar
78,SD,172814,0,Thief,Wizard,desert,6,7603,2,2,DEX,END,16,gardening,,dark,11.22,1.87,0.527,Basic2,Basic5,Basic3,Basic3,Raendonnon Grayforce
78.6,SD,264413,0,Summoner,Pirate,arctic,1,1707,4,1,END,END,14,foraging,,dark,1.00,1.00,0.610,Basic5,Basic3,Basic8,Basic2,Blimoth Knott
78.88,SD,169815,0,Warrior,Knight,desert,3,922,2,0,AGI,LCK,14,mining,,earth,4.86,1.62,0.610,Basic1,Basic6,Basic4,Basic5,Lanol Fiegaru
79,SD,261097,2,Knight,Monk,desert,1,1381,3,3,LCK,STR,13,foraging,,water,2.30,2.30,0.983,Advanced2,Basic7,Basic4,Basic1,Droldidoc Shadepeak
79,SD,214412,1,Priest,Thief,swamp,1,350,2,4,DEX,AGI,13,gardening,,earth,1.80,1.80,0.685,Basic5,Basic6,Basic5,Basic4,Purah Stygary
79,SD,249659,2,Warrior,Seer,arctic,1,1910,2,5,VIT,INT,12,fishing,,earth,2.55,2.55,0.860,Basic5,Basic3,Basic7,Basic5,Olivae Timberscreamer
79,SD,182300,0,Warrior,Paladin,mountains,3,3910,4,0,AGI,STR,17,gardening,,earth,5.62,1.87,0.666,Basic6,Basic7,Advanced4,Basic4,Ebrill Deathtrapper
79,SD,237129,1,Summoner,Thief,swamp,3,1370,2,1,END,INT,22,gardening,,lightning,7.03,2.34,0.913,Basic1,Basic3,Basic5,Basic2,Fréaere Sagethorne
79,SD,228791,0,Pirate,Knight,forest,2,2700,3,5,AGI,VIT,13,fishing,,wind,3.27,1.64,0.597,Basic6,Basic6,Basic4,Basic6,Khubrooh Cragash
79,SD,265037,1,DarkKnight,Archer,swamp,1,2000,4,2,WIS,WIS,14,gardening,,lightning,1.75,1.75,0.945,Basic5,Basic4,Advanced2,Basic2,Drew Patriran
79,SD,113578,1,Pirate,Archer,plains,4,5000,1,4,LCK,DEX,18,gardening,,ice,4.08,1.02,0.786,Basic1,Basic8,Basic6,Basic8,Gon Flagar
79,SD,261252,1,Ninja,Ninja,city,1,1441,4,1,VIT,INT,13,mining,,earth,2.35,2.35,1.067,Basic6,Basic7,Basic7,Advanced4,Arnis Marbleaxe
79,SD,251115,0,DarkKnight,Monk,mountains,2,2385,4,0,AGI,END,15,foraging,,wind,1.79,0.90,0.694,Basic1,Basic7,Basic8,Basic2,Lizid Glorymaw
79,SD,95947,0,Monk,Priest,plains,1,0,3,5,AGI,WIS,11,gardening,,lightning,1.20,1.20,0.511,Basic1,Basic2,Basic3,Basic7,Dotigénn Bouldorg
79,SD,53857,1,Knight,Wizard,swamp,1,0,2,4,AGI,LCK,11,gardening,,light,2.35,2.35,0.674,Basic7,Basic2,Basic8,Basic7,Harmon Snowwound
79,SD,102810,1,Monk,Pirate,mountains,3,20,1,5,LCK,WIS,14,gardening,,wind,4.16,1.39,0.759,Basic2,Basic6,Basic3,Basic6,Sofite Pinebreaker
79,SD,242244,0,Berserker,Pirate,arctic,2,2600,3,5,DEX,VIT,16,mining,,lightning,2.67,1.33,0.608,Basic1,Basic5,Basic8,Basic4,Lizei Lightglade
79,SD,255763,0,Ninja,Monk,desert,1,2000,5,1,VIT,DEX,14,gardening,,lightning,3.50,3.50,0.750,Basic4,Basic2,Basic4,Basic8,Aislinn Autumnchanter
79,SD,263389,0,Warrior,DarkKnight,mountains,1,1540,3,2,WIS,DEX,11,mining,,dark,0.40,0.40,0.661,Basic4,Basic7,Basic4,Basic5,Elemiah Snowbraider
79,SD,259661,0,DarkKnight,Knight,island,1,2000,3,0,INT,WIS,14,mining,,water,1.40,1.40,0.715,Basic8,Basic8,Basic2,Basic2,Daralis Windhorn
79,SD,179465,0,Priest,Pirate,forest,3,1038,2,7,STR,AGI,17,gardening,,dark,2.22,0.74,0.466,Basic1,Basic6,Basic3,Basic4,Daphne Honn
79,SD,264213,0,Berserker,Archer,forest,1,2000,2,7,VIT,WIS,14,foraging,,wind,1.30,1.30,0.554,Basic1,Basic6,Basic6,Basic6,Euniala Marbleaxe
79,SD,265278,1,Thief,Warrior,desert,1,2000,3,0,WIS,WIS,13,fishing,,wind,2.05,2.05,0.749,Basic1,Basic6,Basic7,Basic4,Aneth Anamera
79,SD,237298,0,Thief,Paladin,island,1,1322,2,4,LCK,DEX,13,mining,,light,1.30,1.30,0.590,Basic5,Basic2,Basic3,Basic7,Frothrot Marbleaxe
79,SD,175650,1,Archer,Thief,swamp,4,434,3,0,INT,DEX,18,mining,,lightning,7.45,1.86,0.763,Basic6,Basic4,Basic8,Basic8,Lorkar Vorlak
79,SD,242219,0,Archer,Knight,island,1,1129,3,4,STR,END,12,foraging,,fire,2.70,2.70,0.607,Basic2,Basic8,Basic8,Basic5,Dedhnóbhlell Roughglide
79,SD,259042,2,Knight,Thief,city,1,1910,2,3,STR,END,15,fishing,,ice,3.60,3.60,0.965,Basic6,Basic6,Basic6,Basic2,Bronja Clearash
79,SD,230765,0,Priest,Pirate,arctic,1,1536,1,5,INT,AGI,15,foraging,,dark,2.80,2.80,0.466,Basic8,Basic8,Basic5,Basic7,Ivis Nightwoods
79,SD,218760,1,Pirate,Thief,desert,1,2000,4,1,END,VIT,11,gardening,,earth,2.35,2.35,0.772,Basic4,Basic3,Basic8,Basic5,Zeuxoli Martell
79,SD,181990,0,Summoner,Wizard,city,1,0,3,2,AGI,STR,14,mining,,wind,1.00,1.00,0.742,Basic4,Basic3,Basic6,Basic4,Svavild Nethepor
79,SD,264966,0,Wizard,Knight,forest,1,2000,3,6,STR,WIS,15,fishing,,water,0.60,0.60,0.499,Basic8,Basic1,Basic8,Basic5,Theline Oceanfollower
79,SD,248053,1,Archer,Knight,mountains,2,2475,4,2,STR,STR,17,gardening,,fire,8.17,4.08,0.836,Advanced3,Basic3,Basic5,Basic6,Afikr Hazelprowler
79,SD,238387,1,Thief,Thief,mountains,1,2000,3,2,END,END,12,mining,,dark,3.05,3.05,0.786,Basic6,Basic6,Basic5,Basic1,Araquiel Masterpunch
79.6,SD,264629,0,Knight,Monk,swamp,1,2000,4,2,VIT,STR,13,mining,,wind,1.50,1.50,0.583,Basic1,Basic2,Advanced1,Basic7,Caireach Titanward
80,SD,28259,0,Knight,Thief,forest,2,1480,3,5,END,INT,13,gardening,,earth,2.86,1.43,0.532,Basic4,Basic5,Basic8,Basic2,Idium Autumnscorn
80,SD,245114,0,Seer,Archer,forest,1,2000,3,3,STR,STR,15,mining,,ice,1.80,1.80,0.504,Basic6,Basic7,Basic7,Basic1,Sreborg Steelslayer
80,SD,170630,1,Archer,DarkKnight,island,5,2402,3,2,INT,INT,19,fishing,,dark,12.81,2.56,0.849,Basic6,Basic8,Basic5,Basic4,Beorngils Youngvalor
80,SD,209111,0,Wizard,Monk,desert,4,2456,3,8,VIT,WIS,19,fishing,,lightning,9.76,2.44,0.586,Basic8,Basic7,Basic1,Basic7,Mornfald A'xer
80,SD,11603,1,Thief,Archer,island,3,302,1,5,LCK,LCK,18,mining,,dark,7.49,2.50,0.754,Basic3,Basic5,Basic8,Basic2,Gram Graybash
80,SD,166279,0,DarkKnight,Knight,desert,5,2155,3,1,INT,INT,22,gardening,,wind,13.68,2.74,0.794,Basic1,Basic7,Basic6,Basic5,Garmadoc Elfbrand
80,SD,257109,1,Archer,Ninja,desert,1,2000,2,8,END,DEX,15,gardening,,water,2.10,2.10,0.830,Basic4,Basic7,Basic4,Basic6,Guerowen Dawngloom
80,SD,210668,1,Monk,Knight,forest,2,20,3,5,END,INT,12,foraging,,fire,3.91,1.96,0.756,Basic3,Basic5,Basic6,Advanced2,Uqqaath Spiritwind
